"DateTime","SBILIFE","SBILIFE - PE"
"2022-11-03 04:00:00",1276.05,76.34
"2022-11-04 04:00:00",1265.6,75.72
"2022-11-07 04:00:00",1278.65,76.5
"2022-11-09 04:00:00",1263.8,75.61
"2022-11-10 04:00:00",1238.35,74.09
"2022-11-11 04:00:00",1250.25,74.8
"2022-11-14 04:00:00",1248.6,74.7
"2022-11-15 04:00:00",1259.3,75.34
"2022-11-16 04:00:00",1254.9,75.08
"2022-11-17 04:00:00",1254.35,75.04
"2022-11-18 04:00:00",1242.75,74.35
"2022-11-21 04:00:00",1226.6,73.38
"2022-11-22 04:00:00",1229.05,73.53
"2022-11-23 04:00:00",1226.3,73.36
"2022-11-24 04:00:00",1240.65,74.22
"2022-11-25 04:00:00",1235.25,73.9
"2022-11-28 04:00:00",1253.5,74.99
"2022-11-29 04:00:00",1258.4,75.29
"2022-11-30 04:00:00",1282.9,76.75
"2022-12-01 04:00:00",1290.75,77.22
"2022-12-02 04:00:00",1295.15,77.48
"2022-12-05 04:00:00",1284.55,76.85
"2022-12-06 04:00:00",1285.1,76.88
"2022-12-07 04:00:00",1262.05,75.5
"2022-12-08 04:00:00",1266.85,75.79
"2022-12-09 04:00:00",1269.65,75.96
"2022-12-12 04:00:00",1263.2,75.57
"2022-12-13 04:00:00",1277.8,76.45
"2022-12-14 04:00:00",1269.75,75.96
"2022-12-15 04:00:00",1273.5,76.19
"2022-12-16 04:00:00",1254.15,75.03
"2022-12-19 04:00:00",1267.5,75.83
"2022-12-20 04:00:00",1231.25,73.66
"2022-12-21 04:00:00",1234.35,73.85
"2022-12-22 04:00:00",1244.75,74.47
"2022-12-23 04:00:00",1224.6,73.26
"2022-12-26 04:00:00",1243.3,74.38
"2022-12-27 04:00:00",1241.05,74.25
"2022-12-28 04:00:00",1242.05,74.31
"2022-12-29 04:00:00",1258.6,75.3
"2022-12-30 04:00:00",1231.3,73.66
"2023-01-02 04:00:00",1240.05,74.19
"2023-01-03 04:00:00",1268.4,75.88
"2023-01-04 04:00:00",1259.05,75.32
"2023-01-05 04:00:00",1267.65,75.84
"2023-01-06 04:00:00",1269.05,75.92
"2023-01-09 04:00:00",1306.35,78.15
"2023-01-10 04:00:00",1302.6,77.93
"2023-01-11 04:00:00",1291.3,77.25
"2023-01-12 04:00:00",1315.7,78.71
"2023-01-13 04:00:00",1312.95,78.55
"2023-01-16 04:00:00",1300.9,77.83
"2023-01-17 04:00:00",1298.45,77.68
"2023-01-18 04:00:00",1310.65,78.41
"2023-01-19 04:00:00",1323.1,79.16
"2023-01-20 04:00:00",1296.1,77.54
"2023-01-23 04:00:00",1295.4,80.37
"2023-01-24 04:00:00",1273.25,79
"2023-01-25 04:00:00",1257.45,78.02
"2023-01-27 04:00:00",1250.25,77.57
"2023-01-30 04:00:00",1233.45,76.53
"2023-01-31 04:00:00",1219.55,75.67
"2023-02-01 04:00:00",1109.4,68.83
"2023-02-02 04:00:00",1107.5,68.71
"2023-02-03 04:00:00",1138.05,70.61
"2023-02-06 04:00:00",1138.4,70.63
"2023-02-07 04:00:00",1131.75,70.22
"2023-02-08 04:00:00",1164.5,72.25
"2023-02-09 04:00:00",1180.45,73.24
"2023-02-10 04:00:00",1184.5,73.49
"2023-02-13 04:00:00",1179.1,73.16
"2023-02-14 04:00:00",1161.7,72.08
"2023-02-15 04:00:00",1180.35,73.23
"2023-02-16 04:00:00",1174.1,72.85
"2023-02-17 04:00:00",1149.7,71.33
"2023-02-20 04:00:00",1158.4,71.87
"2023-02-21 04:00:00",1150.35,71.37
"2023-02-22 04:00:00",1131.15,70.18
"2023-02-23 04:00:00",1135.4,70.45
"2023-02-24 04:00:00",1122.05,69.62
"2023-02-27 04:00:00",1129.15,70.06
"2023-02-28 04:00:00",1121,69.55
"2023-03-01 04:00:00",1118.15,69.38
"2023-03-02 04:00:00",1100.15,68.26
"2023-03-03 04:00:00",1129.25,70.06
"2023-03-06 04:00:00",1128.7,70.03
"2023-03-08 04:00:00",1129.2,70.06
"2023-03-09 04:00:00",1096.7,68.04
"2023-03-10 04:00:00",1095.9,68
"2023-03-13 04:00:00",1072.5,66.54
"2023-03-14 04:00:00",1077.1,66.83
"2023-03-15 04:00:00",1067.05,66.21
"2023-03-16 04:00:00",1062.65,65.93
"2023-03-17 04:00:00",1071.6,66.49
"2023-03-20 04:00:00",1074.1,66.64
"2023-03-21 04:00:00",1097.7,68.11
"2023-03-22 04:00:00",1113.1,69.06
"2023-03-23 04:00:00",1118.65,69.41
"2023-03-24 04:00:00",1112.2,69.01
"2023-03-27 04:00:00",1099.3,68.21
"2023-03-28 04:00:00",1091.3,67.71
"2023-03-29 04:00:00",1098.7,68.17
"2023-03-31 04:00:00",1101.1,68.32
"2023-04-03 04:00:00",1103.8,68.49
"2023-04-05 04:00:00",1105.55,68.59
"2023-04-06 04:00:00",1116.25,69.26
"2023-04-10 04:00:00",1106.25,68.64
"2023-04-11 04:00:00",1112.65,69.03
"2023-04-12 04:00:00",1126.85,69.92
"2023-04-13 04:00:00",1130.25,70.13
"2023-04-17 04:00:00",1145.35,71.06
"2023-04-18 04:00:00",1145.55,71.08
"2023-04-19 04:00:00",1123.4,69.7
"2023-04-20 04:00:00",1128.85,70.04
"2023-04-21 04:00:00",1106.55,68.66
"2023-04-24 04:00:00",1105.7,68.6
"2023-04-25 04:00:00",1105.85,68.61
"2023-04-26 04:00:00",1118.3,69.39
"2023-04-27 04:00:00",1137.05,66.26
"2023-04-28 04:00:00",1140.1,66.43
"2023-05-02 04:00:00",1150.9,67.06
"2023-05-03 04:00:00",1136.9,66.25
"2023-05-04 04:00:00",1167.45,68.03
"2023-05-05 04:00:00",1173.7,68.39
"2023-05-08 04:00:00",1182.35,68.89
"2023-05-09 04:00:00",1183.15,68.94
"2023-05-10 04:00:00",1188.8,69.27
"2023-05-11 04:00:00",1185.4,69.07
"2023-05-12 04:00:00",1187.05,69.17
"2023-05-15 04:00:00",1189.45,69.31
"2023-05-16 04:00:00",1180.75,68.8
"2023-05-17 04:00:00",1162.6,67.74
"2023-05-18 04:00:00",1152.7,67.17
"2023-05-19 04:00:00",1154.15,67.25
"2023-05-22 04:00:00",1150.8,67.06
"2023-05-23 04:00:00",1165.6,67.92
"2023-05-24 04:00:00",1175.35,68.49
"2023-05-25 04:00:00",1177.35,68.6
"2023-05-26 04:00:00",1195.75,69.68
"2023-05-29 04:00:00",1218.1,70.98
"2023-05-30 04:00:00",1215.9,70.85
"2023-05-31 04:00:00",1235,71.96
"2023-06-01 04:00:00",1207.75,70.38
"2023-06-02 04:00:00",1202.5,70.07
"2023-06-05 04:00:00",1215.4,70.82
"2023-06-06 04:00:00",1223,71.26
"2023-06-07 04:00:00",1245.8,72.59
"2023-06-08 04:00:00",1238.9,72.19
"2023-06-09 04:00:00",1232.4,71.81
"2023-06-12 04:00:00",1238.9,72.19
"2023-06-13 04:00:00",1243.3,72.45
"2023-06-14 04:00:00",1242.3,72.39
"2023-06-15 04:00:00",1241.1,72.32
"2023-06-16 04:00:00",1281.35,74.66
"2023-06-19 04:00:00",1280.5,74.61
"2023-06-20 04:00:00",1295.35,75.48
"2023-06-21 04:00:00",1294.95,75.46
"2023-06-22 04:00:00",1276.5,74.38
"2023-06-23 04:00:00",1262.7,73.58
"2023-06-26 04:00:00",1266.35,73.79
"2023-06-27 04:00:00",1286.4,74.96
"2023-06-28 04:00:00",1299.9,75.74
"2023-06-30 04:00:00",1306.9,76.15
"2023-07-03 04:00:00",1297.95,75.63
"2023-07-04 04:00:00",1289.25,75.12
"2023-07-05 04:00:00",1291.55,75.26
"2023-07-06 04:00:00",1292.95,75.34
"2023-07-07 04:00:00",1294,75.4
"2023-07-10 04:00:00",1293.3,75.36
"2023-07-11 04:00:00",1295,75.46
"2023-07-12 04:00:00",1300.6,75.79
"2023-07-13 04:00:00",1313.95,76.56
"2023-07-14 04:00:00",1320.3,76.93
"2023-07-17 04:00:00",1314.5,76.6
"2023-07-18 04:00:00",1314.55,76.6
"2023-07-19 04:00:00",1310.45,76.36
"2023-07-20 04:00:00",1314.05,76.57
"2023-07-21 04:00:00",1290.7,75.21
"2023-07-24 04:00:00",1317.15,76.75
"2023-07-25 04:00:00",1301.1,70.94
"2023-07-26 04:00:00",1292.65,70.48
"2023-07-27 04:00:00",1296.5,70.69
"2023-07-28 04:00:00",1289.75,70.32
"2023-07-31 04:00:00",1282.15,69.91
"2023-08-01 04:00:00",1279.95,69.79
"2023-08-02 04:00:00",1262.25,68.82
"2023-08-03 04:00:00",1253.75,68.36
"2023-08-04 04:00:00",1267.9,69.13
"2023-08-07 04:00:00",1302.55,71.02
"2023-08-08 04:00:00",1349.35,73.57
"2023-08-09 04:00:00",1349.35,73.57
"2023-08-10 04:00:00",1334.35,72.75
"2023-08-11 04:00:00",1311.5,71.51
"2023-08-14 04:00:00",1297.1,70.72
"2023-08-16 04:00:00",1291.3,70.41
"2023-08-17 04:00:00",1284.45,70.03
"2023-08-18 04:00:00",1282.45,69.92
"2023-08-21 04:00:00",1278.55,69.71
"2023-08-22 04:00:00",1286.75,70.16
"2023-08-23 04:00:00",1300.25,70.9
"2023-08-24 04:00:00",1293.75,70.54
"2023-08-25 04:00:00",1296.4,70.69
"2023-08-28 04:00:00",1291.55,70.42
"2023-08-29 04:00:00",1297.2,70.73
"2023-08-30 04:00:00",1300.6,70.91
"2023-08-31 04:00:00",1292.55,70.48
"2023-09-01 04:00:00",1320.55,72
"2023-09-04 04:00:00",1328.35,72.43
"2023-09-05 04:00:00",1309.45,71.4
"2023-09-06 04:00:00",1319.8,71.96
"2023-09-07 04:00:00",1347.5,73.47
"2023-09-08 04:00:00",1341.45,73.14
"2023-09-11 04:00:00",1350.15,73.62
"2023-09-12 04:00:00",1346.5,73.42
"2023-09-13 04:00:00",1345.5,73.36
"2023-09-14 04:00:00",1352.75,73.76
"2023-09-15 04:00:00",1372.65,74.84
"2023-09-18 04:00:00",1373.7,74.9
"2023-09-20 04:00:00",1345.2,73.35
"2023-09-21 04:00:00",1334.2,72.75
"2023-09-22 04:00:00",1318.85,71.91
"2023-09-25 04:00:00",1294.15,70.56
"2023-09-26 04:00:00",1289.7,70.32
"2023-09-27 04:00:00",1301,70.94
"2023-09-28 04:00:00",1289.4,70.3
"2023-09-29 04:00:00",1305.4,71.18
"2023-10-03 04:00:00",1292.45,70.47
"2023-10-04 04:00:00",1270.55,69.28
"2023-10-05 04:00:00",1274.45,69.49
"2023-10-06 04:00:00",1282.95,69.95
"2023-10-09 04:00:00",1277.25,69.64
"2023-10-10 04:00:00",1302.05,70.99
"2023-10-11 04:00:00",1309.35,71.39
"2023-10-12 04:00:00",1313.65,71.63
"2023-10-13 04:00:00",1316.45,71.78
"2023-10-16 04:00:00",1322.2,72.09
"2023-10-17 04:00:00",1348.35,73.95
"2023-10-18 04:00:00",1356.35,73.95
"2023-10-19 04:00:00",1348.15,73.51
"2023-10-20 04:00:00",1362.65,74.3
"2023-10-23 04:00:00",1338.4,72.98
"2023-10-25 04:00:00",1314.15,71.65
"2023-10-26 04:00:00",1305.6,71.19
"2023-10-27 04:00:00",1302.9,71.04
"2023-10-30 04:00:00",1326.2,72.17
"2023-10-31 04:00:00",1367.85,74.44
"2023-11-01 04:00:00",1336.05,72.71
"2023-11-02 04:00:00",1343.5,73.12
"2023-11-03 04:00:00",1329.35,72.35
"2023-11-06 04:00:00",1331.85,72.48
"2023-11-07 04:00:00",1340.85,72.97
"2023-11-08 04:00:00",1345.5,73.22
"2023-11-09 04:00:00",1350.7,73.51
"2023-11-10 04:00:00",1355.4,73.76
"2023-11-12 04:00:00",1358.85,73.95
"2023-11-13 04:00:00",1328.35,72.29
"2023-11-15 04:00:00",1357.1,73.86
"2023-11-16 04:00:00",1359.95,74.01
"2023-11-17 04:00:00",1413.95,76.95
"2023-11-20 04:00:00",1385.3,75.39
"2023-11-21 04:00:00",1423.65,77.48
"2023-11-22 04:00:00",1430.1,77.83
"2023-11-23 04:00:00",1410.95,76.79
"2023-11-24 04:00:00",1409.7,76.72
"2023-11-28 04:00:00",1412.45,76.87
"2023-11-29 04:00:00",1407.85,76.62
"2023-11-30 04:00:00",1435.25,78.11
"2023-12-01 04:00:00",1423.65,77.48
"2023-12-04 04:00:00",1454,79.13
"2023-12-05 04:00:00",1460.95,79.51
"2023-12-06 04:00:00",1450.7,78.95
"2023-12-07 04:00:00",1455.75,79.22
"2023-12-08 04:00:00",1465.2,79.74
"2023-12-11 04:00:00",1460.6,79.49
"2023-12-12 04:00:00",1481.45,80.62
"2023-12-13 04:00:00",1466.8,79.83
"2023-12-14 04:00:00",1469.85,79.99
"2023-12-15 04:00:00",1452.5,79.05
"2023-12-18 04:00:00",1446.95,78.75
"2023-12-19 04:00:00",1424.55,77.53
"2023-12-20 04:00:00",1409.25,76.69
"2023-12-21 04:00:00",1403.75,76.39
"2023-12-22 04:00:00",1394.3,75.88
"2023-12-26 04:00:00",1395.3,75.94
"2023-12-27 04:00:00",1421.35,77.35
"2023-12-28 04:00:00",1435.3,78.11
"2023-12-29 04:00:00",1432.6,77.96
"2024-01-01 04:00:00",1432.1,77.94
"2024-01-02 04:00:00",1437.65,78.24
"2024-01-03 04:00:00",1422.7,77.43
"2024-01-04 04:00:00",1431.6,77.91
"2024-01-05 04:00:00",1454.15,79.14
"2024-01-08 04:00:00",1421.05,77.34
"2024-01-09 04:00:00",1449.35,78.88
"2024-01-10 04:00:00",1451.45,78.99
"2024-01-11 04:00:00",1427.8,77.7
"2024-01-12 04:00:00",1435.3,78.11
"2024-01-15 04:00:00",1430.05,77.83
"2024-01-16 04:00:00",1408.8,76.67
"2024-01-17 04:00:00",1421.15,77.34
"2024-01-18 04:00:00",1404.9,76.46
"2024-01-19 04:00:00",1440.6,78.4
"2024-01-20 04:00:00",1442.2,78.49
"2024-01-23 04:00:00",1375.5,74.86
"2024-01-24 04:00:00",1410.55,76.76
"2024-01-25 04:00:00",1380.9,75.15
"2024-01-29 04:00:00",1418.4,76.46
"2024-01-30 04:00:00",1399,75.42
"2024-01-31 04:00:00",1401.15,75.53
"2024-02-01 04:00:00",1432.75,77.23
"2024-02-02 04:00:00",1435.45,77.38
"2024-02-05 04:00:00",1419.85,76.54
"2024-02-06 04:00:00",1464,78.92
"2024-02-07 04:00:00",1469.45,79.21
"2024-02-08 04:00:00",1459.05,78.65
"2024-02-09 04:00:00",1439.7,77.61
"2024-02-12 04:00:00",1436,77.41
"2024-02-13 04:00:00",1467.6,79.11
"2024-02-14 04:00:00",1453.7,78.36
"2024-02-15 04:00:00",1453.35,78.34
"2024-02-16 04:00:00",1508.45,81.32
"2024-02-19 04:00:00",1488.85,80.26
"2024-02-20 04:00:00",1513.55,81.59
"2024-02-21 04:00:00",1501.7,80.95
"2024-02-22 04:00:00",1509.65,81.38
"2024-02-23 04:00:00",1529.15,82.43
"2024-02-26 04:00:00",1549.15,83.51
"2024-02-27 04:00:00",1542.7,83.16
"2024-02-28 04:00:00",1540.2,83.03
"2024-02-29 04:00:00",1552.55,83.69
"2024-03-01 04:00:00",1542.15,83.13
"2024-03-02 04:00:00",,83.38
"2024-03-04 04:00:00",1517.95,81.83
"2024-03-05 04:00:00",1491.25,80.39
"2024-03-06 04:00:00",1520.4,81.96
"2024-03-07 04:00:00",1510.4,81.42
"2024-03-11 04:00:00",1532.1,82.59
"2024-03-12 04:00:00",1516.4,81.74
"2024-03-13 04:00:00",1487.35,80.18
"2024-03-14 04:00:00",1505.85,81.18
"2024-03-15 04:00:00",1500,80.86
"2024-03-18 04:00:00",1489.7,80.3
"2024-03-19 04:00:00",1461.35,78.78
"2024-03-20 04:00:00",1458.4,78.62
"2024-03-21 04:00:00",1468.05,79.14
"2024-03-22 04:00:00",1501.1,80.92
"2024-03-26 04:00:00",1486.4,80.13
"2024-03-27 04:00:00",1479.55,79.76
"2024-03-28 04:00:00",1500.25,80.87
"2024-04-01 04:00:00",1489.95,80.32
"2024-04-02 04:00:00",1470.6,79.27
"2024-04-03 04:00:00",1460.8,78.75
"2024-04-04 04:00:00",1463.75,78.91
"2024-04-05 04:00:00",1485.3,80.07
"2024-04-08 04:00:00",1518.8,81.87
"2024-04-09 04:00:00",1510.55,81.43
"2024-04-10 04:00:00",1503.35,81.04
"2024-04-12 04:00:00",1493.15,80.49
"2024-04-15 04:00:00",1466.9,79.08
"2024-04-16 04:00:00",1462.75,78.85
"2024-04-18 04:00:00",1456.95,78.54
"2024-04-19 04:00:00",1447.55,78.03
"2024-04-22 04:00:00",1475.4,79.53
"2024-04-23 04:00:00",1469.85,79.23
"2024-04-24 04:00:00",1460.05,78.71
"2024-04-25 04:00:00",1444.45,77.87
"2024-04-26 04:00:00",1415.25,74.92
"2024-04-29 04:00:00",1422.35,75.3
"2024-04-30 04:00:00",1436.55,76.05
"2024-05-02 04:00:00",1460.9,77.34
"2024-05-03 04:00:00",1443.25,76.41
"2024-05-06 04:00:00",1440.6,76.27
"2024-05-07 04:00:00",1450.15,76.77
"2024-05-08 04:00:00",1426.75,75.53
"2024-05-09 04:00:00",1422.4,75.3
"2024-05-10 04:00:00",1431.95,75.81
"2024-05-13 04:00:00",1425.1,75.44
"2024-05-14 04:00:00",1432.85,75.86
"2024-05-15 04:00:00",1430.1,75.71
"2024-05-16 04:00:00",1452.2,76.88
"2024-05-17 04:00:00",1434.2,75.93
"2024-05-18 04:00:00",1439.85,76.23
"2024-05-21 04:00:00",1429.65,75.69
"2024-05-22 04:00:00",1427.4,75.57
"2024-05-23 04:00:00",1446.8,76.59
"2024-05-24 04:00:00",1436.25,76.04
"2024-05-27 04:00:00",1410.2,74.66
"2024-05-28 04:00:00",1450.75,76.8
"2024-05-29 04:00:00",1412.8,74.79
"2024-05-30 04:00:00",1380.05,73.06
"2024-05-31 04:00:00",1386.4,73.4
"2024-06-03 04:00:00",1391.5,73.67
"2024-06-04 04:00:00",1338.85,70.88
"2024-06-05 04:00:00",1390.1,73.59
"2024-06-06 04:00:00",1442.85,76.38
"2024-06-07 04:00:00",1425.85,75.48
"2024-06-10 04:00:00",1432.3,75.83
"2024-06-11 04:00:00",1428.05,75.6
"2024-06-12 04:00:00",1452.7,76.91
"2024-06-13 04:00:00",1449.9,76.76
"2024-06-14 04:00:00",1469.9,77.82
"2024-06-18 04:00:00",1473.55,78.01
"2024-06-19 04:00:00",1449.2,76.72
"2024-06-20 04:00:00",1455.5,77.05
"2024-06-21 04:00:00",1464.15,77.51
"2024-06-24 04:00:00",1452.75,76.91
"2024-06-25 04:00:00",1462,77.4
"2024-06-26 04:00:00",1450.9,76.81
"2024-06-27 04:00:00",1463.45,77.48
"2024-06-28 04:00:00",1491.95,78.98
"2024-07-01 04:00:00",1501.85,79.51
"2024-07-02 04:00:00",1494.9,79.14
"2024-07-03 04:00:00",1496.35,79.22
"2024-07-04 04:00:00",1507.75,79.82
"2024-07-05 04:00:00",1529.4,80.97
"2024-07-08 04:00:00",1514.95,80.2
"2024-07-09 04:00:00",1524.75,80.72
"2024-07-10 04:00:00",1558.8,82.52
"2024-07-11 04:00:00",1558.8,82.52
"2024-07-12 04:00:00",1562.85,82.74
"2024-07-15 04:00:00",1613.45,85.42
"2024-07-16 04:00:00",1621.35,85.83
"2024-07-18 04:00:00",1659.8,87.87
"2024-07-19 04:00:00",1647.7,87.23
"2024-07-22 04:00:00",1621.15,85.82
"2024-07-23 04:00:00",1594.85,84.43
"2024-07-24 04:00:00",1632.95,86.45
"2024-07-25 04:00:00",1695.4,89.75
"2024-07-26 04:00:00",1750.95,86.38
"2024-07-29 04:00:00",1746.7,86.17
"2024-07-30 04:00:00",1721.05,84.9
"2024-07-31 04:00:00",1753.65,86.51
"2024-08-01 04:00:00",1767.25,87.18
"2024-08-02 04:00:00",1744.9,86.08
"2024-08-05 04:00:00",1722.2,84.96
"2024-08-06 04:00:00",1674.5,82.61
"2024-08-07 04:00:00",1685.7,83.16
"2024-08-08 04:00:00",1706.3,84.18
"2024-08-09 04:00:00",1725.1,85.1
"2024-08-12 04:00:00",1705,84.11
"2024-08-13 04:00:00",1682.4,83
"2024-08-14 04:00:00",1692.1,83.48
"2024-08-16 04:00:00",1688.9,83.32
"2024-08-19 04:00:00",1671.55,82.46
"2024-08-20 04:00:00",1761.3,86.89
"2024-08-21 04:00:00",1800.6,88.83
"2024-08-22 04:00:00",1795.25,88.56
"2024-08-23 04:00:00",1789.3,88.27
"2024-08-26 04:00:00",1796.25,88.61
"2024-08-27 04:00:00",1838.95,90.72
"2024-08-28 04:00:00",1843.7,90.95
"2024-08-29 04:00:00",1843.7,90.95
"2024-08-30 04:00:00",1850.3,91.28
"2024-09-02 04:00:00",1888.75,93.18
"2024-09-03 04:00:00",1928.65,95.15
"2024-09-04 04:00:00",1912.2,94.33
"2024-09-05 04:00:00",1907.85,94.12
"2024-09-06 04:00:00",1896.3,93.55
"2024-09-09 04:00:00",1901.75,93.82
"2024-09-10 04:00:00",1853.45,91.44
"2024-09-11 04:00:00",1859.15,91.72
"2024-09-12 04:00:00",1875.95,92.55
"2024-09-13 04:00:00",1846.5,91.09
"2024-09-16 04:00:00",1821.25,89.85
"2024-09-17 04:00:00",1819.15,89.74
"2024-09-18 04:00:00",1842.45,90.89
"2024-09-19 04:00:00",1840.95,90.82
"2024-09-20 04:00:00",1870.25,92.26
"2024-09-23 04:00:00",1920.15,94.73
"2024-09-24 04:00:00",1864.35,91.97
"2024-09-25 04:00:00",1863.6,91.94
"2024-09-26 04:00:00",1898.3,93.65
"2024-09-27 04:00:00",1882.65,92.88
"2024-09-30 04:00:00",1844,90.97
"2024-10-01 04:00:00",1834.2,90.49
"2024-10-03 04:00:00",1805.55,89.07
"2024-10-04 04:00:00",1798.1,88.71
"2024-10-07 04:00:00",1787.95,88.2
"2024-10-08 04:00:00",1728.05,85.25
"2024-10-09 04:00:00",1737.4,85.71
"2024-10-10 04:00:00",1734.5,85.57
"2024-10-11 04:00:00",1735.05,85.59
"2024-10-14 04:00:00",1738.3,85.75
"2024-10-15 04:00:00",1723.75,85.04
"2024-10-16 04:00:00",1733.75,85.53
"2024-10-17 04:00:00",1702,83.96
"2024-10-18 04:00:00",1706.05,84.16
"2024-10-21 04:00:00",1711.85,84.45
"2024-10-22 04:00:00",1698.15,83.77
"2024-10-23 04:00:00",1716,84.65
"2024-10-24 04:00:00",1635.3,75.16
"2024-10-25 04:00:00",1616.75,74.3
"2024-10-28 04:00:00",1605.9,73.8
"2024-10-29 04:00:00",1661.35,76.35
"2024-10-30 04:00:00",1624.15,74.64
"2024-10-31 04:00:00",1622.15,74.55
"2024-11-01 04:00:00",1628.85,74.86
"2024-11-04 04:00:00",1608.8,73.94
"2024-11-05 04:00:00",1633.2,75.06
"2024-11-06 04:00:00",1603.95,73.71
"2024-11-07 04:00:00",1589.85,73.07
"2024-11-08 04:00:00",1569.95,72.15
"2024-11-11 04:00:00",1566,71.97
"2024-11-12 04:00:00",1562.45,71.81
"2024-11-13 04:00:00",1546.7,71.08
"2024-11-14 04:00:00",1562.3,71.8
"2024-11-18 04:00:00",1562.6,71.81
"2024-11-19 04:00:00",1522.9,69.99
"2024-11-21 04:00:00",1477.95,67.92
"2024-11-22 04:00:00",1485.15,68.25
"2024-11-25 04:00:00",1495.2,68.72
"2024-11-26 04:00:00",1506.75,69.25
"2024-11-27 04:00:00",1505.4,69.19
"2024-11-28 04:00:00",1428.6,65.66
"2024-11-29 04:00:00",1437.75,66.08
"2024-12-02 04:00:00",1422.05,65.35
"2024-12-03 04:00:00",1440.95,66.22
"2024-12-04 04:00:00",1452.6,66.76
"2024-12-05 04:00:00",1431.85,65.8
"2024-12-06 04:00:00",1448.55,66.57
"2024-12-09 04:00:00",1469.3,67.53
"2024-12-10 04:00:00",1461.85,67.18
"2024-12-11 04:00:00",1456.15,66.92
"2024-12-12 04:00:00",1432.5,65.83
"2024-12-13 04:00:00",1428.8,65.66
"2024-12-16 04:00:00",1421.65,65.34
"2024-12-17 04:00:00",1409.7,64.79
"2024-12-18 04:00:00",1398,64.25
"2024-12-19 04:00:00",1405.9,64.61
"2024-12-20 04:00:00",1400.6,64.37
"2024-12-23 04:00:00",1405.3,64.58
"2024-12-24 04:00:00",1387,63.74
"2024-12-26 04:00:00",1409.05,64.76
"2024-12-27 04:00:00",1405.3,64.58
"2024-12-30 04:00:00",1403.85,64.52
"2024-12-31 04:00:00",1390.4,63.9
"2025-01-01 04:00:00",1400.4,64.36
"2025-01-02 04:00:00",1422.25,65.36
"2025-01-03 04:00:00",1447.7,66.53
"2025-01-06 04:00:00",1434.65,65.93
"2025-01-07 04:00:00",1477.75,67.91
"2025-01-08 04:00:00",1463.15,67.24
"2025-01-09 04:00:00",1468.45,67.49
"2025-01-10 04:00:00",1478.3,67.94
"2025-01-13 04:00:00",1467.4,67.44
"2025-01-14 04:00:00",1499.25,68.9
"2025-01-15 04:00:00",1472.75,67.68
"2025-01-16 04:00:00",1513.6,69.56
"2025-01-17 04:00:00",1540.5,64.07
"2025-01-20 04:00:00",1499.7,62.37
"2025-01-21 04:00:00",1466.55,60.99
"2025-01-22 04:00:00",1460.05,60.72
"2025-01-23 04:00:00",1449.85,60.3
"2025-01-24 04:00:00",1440.4,59.91
"2025-01-27 04:00:00",1424.4,59.24
"2025-01-28 04:00:00",1419.5,59.04
"2025-01-29 04:00:00",1460.9,60.76
"2025-01-30 04:00:00",1472.9,61.26
"2025-01-31 04:00:00",1483.6,61.7
"2025-02-01 04:00:00",1454.35,60.49
"2025-02-03 04:00:00",1459.95,60.72
"2025-02-04 04:00:00",1472.4,61.24
"2025-02-05 04:00:00",1469.15,61.1
"2025-02-06 04:00:00",1465.1,60.93
"2025-02-07 04:00:00",1470.95,61.18
"2025-02-10 04:00:00",1448.2,60.23
"2025-02-11 04:00:00",1419,59.02
"2025-02-12 04:00:00",1452.15,60.4
"2025-02-13 04:00:00",1470.5,61.16
"2025-02-14 04:00:00",1465.45,60.95
"2025-02-17 04:00:00",1476.2,61.4
"2025-02-18 04:00:00",1475.35,61.36
"2025-02-19 04:00:00",1475.6,61.37
"2025-02-20 04:00:00",1469.8,61.13
"2025-02-21 04:00:00",1495.4,62.19
"2025-02-24 04:00:00",1486.5,61.82
"2025-02-25 04:00:00",1471.75,61.21
"2025-02-27 04:00:00",1469.75,61.13
"2025-02-28 04:00:00",1430.5,59.5
"2025-03-03 04:00:00",1408.5,58.58
"2025-03-04 04:00:00",1393.1,57.94
"2025-03-05 04:00:00",1420.7,59.09
"2025-03-06 04:00:00",1421.3,59.11
"2025-03-07 04:00:00",1411.6,58.71
"2025-03-10 04:00:00",1419.45,59.04
"2025-03-11 04:00:00",1417.25,58.94
"2025-03-12 04:00:00",1409,58.6
"2025-03-13 04:00:00",1385.55,57.63
"2025-03-17 04:00:00",1434.25,59.65
"2025-03-18 04:00:00",1457.5,60.62
"2025-03-19 04:00:00",1484.9,61.76
"2025-03-20 04:00:00",1498.35,62.32
"2025-03-21 04:00:00",1546.4,64.32
"2025-03-24 04:00:00",1569.8,65.29
"2025-03-25 04:00:00",1557.2,64.76
"2025-03-26 04:00:00",1541.3,64.1
"2025-03-27 04:00:00",1544.9,64.25
"2025-03-28 04:00:00",1547.85,64.38
"2025-04-01 04:00:00",1545.25,64.27
"2025-04-02 04:00:00",1559.85,64.88
"2025-04-03 04:00:00",1542.25,64.14
"2025-04-04 04:00:00",1512.6,62.91
"2025-04-07 04:00:00",1460.8,60.76
"2025-04-08 04:00:00",1488,61.89
"2025-04-09 04:00:00",1481.65,61.62
"2025-04-11 04:00:00",1521.9,63.3
"2025-04-15 04:00:00",1562.6,64.99
"2025-04-16 04:00:00",1565.4,65.11
"2025-04-17 04:00:00",1608.2,66.89
"2025-04-21 04:00:00",1628.5,67.73
