"DateTime","SBILIFE","SBILIFE - PB"
"2025-01-16 04:00:00",1513.6,10.18
"2025-01-17 04:00:00",1540.5,10.36
"2025-01-20 04:00:00",1499.7,10.09
"2025-01-21 04:00:00",1466.55,9.86
"2025-01-22 04:00:00",1460.05,9.82
"2025-01-23 04:00:00",1449.85,9.75
"2025-01-24 04:00:00",1440.4,9.69
"2025-01-27 04:00:00",1424.4,9.58
"2025-01-28 04:00:00",1419.5,9.55
"2025-01-29 04:00:00",1460.9,9.82
"2025-01-30 04:00:00",1472.9,9.91
"2025-01-31 04:00:00",1483.6,9.98
"2025-02-01 04:00:00",1454.35,9.78
"2025-02-03 04:00:00",1459.95,9.82
"2025-02-04 04:00:00",1472.4,9.9
"2025-02-05 04:00:00",1469.15,9.88
"2025-02-06 04:00:00",1465.1,9.85
"2025-02-07 04:00:00",1470.95,9.89
"2025-02-10 04:00:00",1448.2,9.74
"2025-02-11 04:00:00",1419,9.54
"2025-02-12 04:00:00",1452.15,9.77
"2025-02-13 04:00:00",1470.5,9.89
"2025-02-14 04:00:00",1465.45,9.85
"2025-02-17 04:00:00",1476.2,9.93
"2025-02-18 04:00:00",1475.35,9.92
"2025-02-19 04:00:00",1475.6,9.92
"2025-02-20 04:00:00",1469.8,9.88
"2025-02-21 04:00:00",1495.4,10.06
"2025-02-24 04:00:00",1486.5,10
"2025-02-25 04:00:00",1471.75,9.9
"2025-02-27 04:00:00",1469.75,9.88
"2025-02-28 04:00:00",1430.5,9.62
"2025-03-03 04:00:00",1408.5,9.47
"2025-03-04 04:00:00",1393.1,9.37
"2025-03-05 04:00:00",1420.7,9.55
"2025-03-06 04:00:00",1421.3,9.56
"2025-03-07 04:00:00",1411.6,9.49
"2025-03-10 04:00:00",1419.45,9.55
"2025-03-11 04:00:00",1417.25,9.53
"2025-03-12 04:00:00",1409,9.48
"2025-03-13 04:00:00",1385.55,9.32
"2025-03-17 04:00:00",1434.25,9.65
"2025-03-18 04:00:00",1457.5,9.8
"2025-03-19 04:00:00",1484.9,9.99
"2025-03-20 04:00:00",1498.35,10.08
"2025-03-21 04:00:00",1546.4,10.4
"2025-03-24 04:00:00",1569.8,10.56
"2025-03-25 04:00:00",1557.2,10.47
"2025-03-26 04:00:00",1541.3,10.37
"2025-03-27 04:00:00",1544.9,10.39
"2025-03-28 04:00:00",1547.85,10.41
"2025-04-01 04:00:00",1545.25,10.39
"2025-04-02 04:00:00",1559.85,10.49
"2025-04-03 04:00:00",1542.25,10.37
"2025-04-04 04:00:00",1512.6,10.17
"2025-04-07 04:00:00",1460.8,9.82
"2025-04-08 04:00:00",1488,10.01
"2025-04-09 04:00:00",1481.65,9.96
"2025-04-11 04:00:00",1521.9,10.23
"2025-04-15 04:00:00",1562.6,10.51
"2025-04-16 04:00:00",1565.4,10.53
"2025-04-17 04:00:00",1608.2,10.81
"2025-04-21 04:00:00",1628.5,10.95
"2025-04-22 04:00:00",1619,10.89
"2025-04-23 04:00:00",1615.5,10.86
"2025-04-24 04:00:00",1608.2,9.49
"2025-04-25 04:00:00",1695.1,10.01
"2025-04-28 04:00:00",1736.1,10.25
"2025-04-29 04:00:00",1730.1,10.21
"2025-04-30 04:00:00",1765.8,10.42
"2025-05-02 04:00:00",1764.7,10.42
"2025-05-05 04:00:00",1769.9,10.45
"2025-05-06 04:00:00",1726,10.19
"2025-05-07 04:00:00",1744.5,10.3
"2025-05-08 04:00:00",1731.5,10.22
"2025-05-09 04:00:00",1699.8,10.03
"2025-05-12 04:00:00",1751.5,10.34
"2025-05-13 04:00:00",1740,10.27
"2025-05-14 04:00:00",1755.2,10.36
"2025-05-15 04:00:00",1784.6,10.53
"2025-05-16 04:00:00",1773.4,10.47
"2025-05-19 04:00:00",1770,10.45
"2025-05-20 04:00:00",1757.8,10.38
"2025-05-21 04:00:00",1763.9,10.41
"2025-05-22 04:00:00",1759.3,10.38
"2025-05-23 04:00:00",1798.7,10.62
"2025-05-26 04:00:00",1801.6,10.63
"2025-05-27 04:00:00",1803.3,10.64
"2025-05-28 04:00:00",1807.4,10.67
"2025-05-29 04:00:00",1825,10.77
"2025-05-30 04:00:00",1812.2,10.7
"2025-06-02 04:00:00",1802.5,10.64
"2025-06-03 04:00:00",1775.3,10.48
"2025-06-04 04:00:00",1775.9,10.48
"2025-06-05 04:00:00",1774.8,10.48
"2025-06-06 04:00:00",1780.6,10.51
"2025-06-09 04:00:00",1790.8,10.57
"2025-06-10 04:00:00",1785.5,10.54
"2025-06-11 04:00:00",1799.3,10.62
"2025-06-12 04:00:00",1766,10.42
"2025-06-13 04:00:00",1755.2,10.36
"2025-06-16 04:00:00",1797.8,10.61
"2025-06-17 04:00:00",1800.2,10.63
"2025-06-18 04:00:00",1797.2,10.61
"2025-06-19 04:00:00",1789.4,10.56
"2025-06-20 04:00:00",1810.9,10.69
"2025-06-23 04:00:00",1818.6,10.73
"2025-06-24 04:00:00",1843,10.88
"2025-06-25 04:00:00",1842.7,10.88
"2025-06-26 04:00:00",1860.8,10.98
"2025-06-27 04:00:00",1850.6,10.92
"2025-06-30 04:00:00",1838.3,10.85
"2025-07-01 04:00:00",1862.5,10.99
"2025-07-02 04:00:00",1856.8,10.96
"2025-07-03 04:00:00",1810.2,10.68
"2025-07-04 04:00:00",1799.7,10.62
"2025-07-07 04:00:00",1808.3,10.67
"2025-07-08 04:00:00",1816.9,10.72
"2025-07-09 04:00:00",1814.9,10.71
"2025-07-10 04:00:00",1810.2,10.68
"2025-07-11 04:00:00",1835.2,10.83
"2025-07-14 04:00:00",1851.3,10.93
"2025-07-15 04:00:00",1824.8,10.77
"2025-07-16 04:00:00",1829.1,10.8
"2025-07-17 04:00:00",1802.8,10.64
"2025-07-18 04:00:00",1788.4,10.56
"2025-07-21 04:00:00",1804.7,10.65
"2025-07-22 04:00:00",1809,10.68
"2025-07-23 04:00:00",1809.5,10.68
"2025-07-24 04:00:00",1793.6,10.59
"2025-07-25 04:00:00",1832.1,10.81
"2025-07-28 04:00:00",1850.5,10.92
"2025-07-29 04:00:00",1833.4,10.82
"2025-07-30 04:00:00",1839.1,10.86
"2025-07-31 04:00:00",1840.7,10.86
"2025-08-01 04:00:00",1796.2,10.6
"2025-08-04 04:00:00",1831.5,10.81
"2025-08-05 04:00:00",1857,10.96
"2025-08-06 04:00:00",1854.3,10.95
"2025-08-07 04:00:00",1861.1,10.99
"2025-08-08 04:00:00",1833.6,10.82
"2025-08-11 04:00:00",1851,10.93
"2025-08-12 04:00:00",1838,10.85
"2025-08-13 04:00:00",1840.3,10.86
"2025-08-14 04:00:00",1840.6,10.86
"2025-08-18 04:00:00",1863,11
"2025-08-19 04:00:00",1854.1,10.94
"2025-08-20 04:00:00",1858.5,10.97
"2025-08-21 04:00:00",1877.3,11.08
"2025-08-22 04:00:00",1859,10.97
"2025-08-25 04:00:00",1846.8,10.9
"2025-08-26 04:00:00",1816.6,10.72
"2025-08-28 04:00:00",1816.8,10.72
"2025-08-29 04:00:00",1805.5,10.66
"2025-09-01 04:00:00",1809.8,10.68
"2025-09-02 04:00:00",1814.5,10.71
"2025-09-03 04:00:00",1810.7,10.69
"2025-09-04 04:00:00",1791.1,10.57
"2025-09-05 04:00:00",1805.3,10.66
"2025-09-08 04:00:00",1780.9,10.51
"2025-09-09 04:00:00",1805.7,10.66
"2025-09-10 04:00:00",1833.7,10.82
"2025-09-11 04:00:00",1814.2,10.71
"2025-09-12 04:00:00",1830.2,10.8
"2025-09-15 04:00:00",1822.2,10.76
"2025-09-16 04:00:00",1818.8,10.74
"2025-09-17 04:00:00",1804,10.65
"2025-09-18 04:00:00",1821.8,10.75
"2025-09-19 04:00:00",1841.7,10.87
"2025-09-22 04:00:00",1857.7,10.97
"2025-09-23 04:00:00",1819.4,10.74
"2025-09-24 04:00:00",1817.1,10.73
"2025-09-25 04:00:00",1809.8,10.68
"2025-09-26 04:00:00",1798.8,10.62
"2025-09-29 04:00:00",1788.7,10.56
"2025-09-30 04:00:00",1790.6,10.57
"2025-10-01 04:00:00",1801.1,10.63
"2025-10-03 04:00:00",1785.1,10.54
"2025-10-06 04:00:00",1770.9,10.45
"2025-10-07 04:00:00",1784.1,10.53
"2025-10-08 04:00:00",1772.9,10.46
"2025-10-09 04:00:00",1809.8,10.68
"2025-10-10 04:00:00",1810.4,10.69
"2025-10-13 04:00:00",1815.3,10.72
"2025-10-14 04:00:00",1816.2,10.72
"2025-10-15 04:00:00",1840.6,10.86
"2025-10-16 04:00:00",1835.7,10.84
"2025-10-17 04:00:00",1844.1,10.89
"2025-10-20 04:00:00",1839.7,10.86
"2025-10-21 04:00:00",1841,10.87
"2025-10-23 04:00:00",1852.7,10.94
"2025-10-24 04:00:00",1839.8,10.86
"2025-10-27 04:00:00",1903.1,11.23
"2025-10-28 04:00:00",1936.8,11.43
"2025-10-29 04:00:00",1970.4,11.63
"2025-10-30 04:00:00",1968.4,11.62
"2025-10-31 04:00:00",1955.7,11.54
"2025-11-03 04:00:00",1969.6,11.63
"2025-11-04 04:00:00",1971.5,11.64
"2025-11-06 04:00:00",1970.8,11.63
"2025-11-07 04:00:00",1998.9,11.8
"2025-11-10 04:00:00",1989.3,11.74
"2025-11-11 04:00:00",1997.3,11.79
"2025-11-12 04:00:00",1999.9
