"DateTime","HDFCLIFE","HDFCLIFE - PE"
"2025-01-24 04:00:00",621.1,76.65
"2025-01-27 04:00:00",610.2,75.3
"2025-01-28 04:00:00",611.55,75.47
"2025-01-29 04:00:00",628.35,77.54
"2025-01-30 04:00:00",634.15,78.26
"2025-01-31 04:00:00",638.05,78.74
"2025-02-01 04:00:00",625.5,77.19
"2025-02-03 04:00:00",621.4,76.69
"2025-02-04 04:00:00",625.9,77.24
"2025-02-05 04:00:00",627.85,77.48
"2025-02-06 04:00:00",631.95,77.99
"2025-02-07 04:00:00",635.7,78.45
"2025-02-10 04:00:00",635.7,78.45
"2025-02-11 04:00:00",618.6,76.34
"2025-02-12 04:00:00",629.15,77.64
"2025-02-13 04:00:00",629.6,77.7
"2025-02-14 04:00:00",626.2,77.28
"2025-02-17 04:00:00",623.25,76.91
"2025-02-18 04:00:00",618.95,76.38
"2025-02-19 04:00:00",622.85,76.87
"2025-02-20 04:00:00",620,76.51
"2025-02-21 04:00:00",622.85,76.87
"2025-02-24 04:00:00",617,76.14
"2025-02-25 04:00:00",622.15,76.78
"2025-02-27 04:00:00",618.4,76.32
"2025-02-28 04:00:00",608.5,75.09
"2025-03-03 04:00:00",618,76.27
"2025-03-04 04:00:00",616.5,76.08
"2025-03-05 04:00:00",621.2,76.66
"2025-03-06 04:00:00",618.25,76.3
"2025-03-07 04:00:00",625.2,77.16
"2025-03-10 04:00:00",625.9,77.24
"2025-03-11 04:00:00",636.95,78.61
"2025-03-12 04:00:00",632,77.99
"2025-03-13 04:00:00",622.4,76.81
"2025-03-17 04:00:00",629.8,77.72
"2025-03-18 04:00:00",640.55,79.05
"2025-03-19 04:00:00",664.55,82.01
"2025-03-20 04:00:00",674.35,83.22
"2025-03-21 04:00:00",679.6,83.87
"2025-03-24 04:00:00",679.9,83.91
"2025-03-25 04:00:00",673.1,83.07
"2025-03-26 04:00:00",668.4,82.49
"2025-03-27 04:00:00",681.9,84.15
"2025-03-28 04:00:00",685.7,84.62
"2025-04-01 04:00:00",692.9,85.51
"2025-04-02 04:00:00",696.15,85.91
"2025-04-03 04:00:00",692.9,85.51
"2025-04-04 04:00:00",689.05,85.04
"2025-04-07 04:00:00",665.95,82.18
"2025-04-08 04:00:00",685.75,84.63
"2025-04-09 04:00:00",684.8,84.51
"2025-04-11 04:00:00",685.55,84.6
"2025-04-15 04:00:00",704.7,86.97
"2025-04-16 04:00:00",716.05,88.37
"2025-04-17 04:00:00",720.05,85.73
"2025-04-21 04:00:00",712.2,84.8
"2025-04-22 04:00:00",712.55,84.84
"2025-04-23 04:00:00",709.1,84.43
"2025-04-24 04:00:00",708.4,84.35
"2025-04-25 04:00:00",704.55,83.89
"2025-04-28 04:00:00",710.85,84.64
"2025-04-29 04:00:00",715.05,85.14
"2025-04-30 04:00:00",743.7,88.55
"2025-05-02 04:00:00",727.75,86.65
"2025-05-05 04:00:00",738.9,87.98
"2025-05-06 04:00:00",722.6,86.04
"2025-05-07 04:00:00",723.9,86.19
"2025-05-08 04:00:00",722.95,86.08
"2025-05-09 04:00:00",713.6,84.97
"2025-05-12 04:00:00",734.6,87.47
"2025-05-13 04:00:00",735.05,87.52
"2025-05-14 04:00:00",741.7,88.31
"2025-05-15 04:00:00",751.2,89.44
"2025-05-16 04:00:00",750.55,89.37
"2025-05-19 04:00:00",750.95,89.41
"2025-05-20 04:00:00",747.05,88.95
"2025-05-21 04:00:00",759.7,90.46
"2025-05-22 04:00:00",755.85,90
"2025-05-23 04:00:00",780.4,92.92
"2025-05-26 04:00:00",780,92.87
"2025-05-27 04:00:00",775.8,92.37
"2025-05-28 04:00:00",789.45,94
"2025-05-29 04:00:00",780.9,92.98
"2025-05-30 04:00:00",776.85,92.5
"2025-06-02 04:00:00",766.7,91.29
"2025-06-03 04:00:00",757.9,90.24
"2025-06-04 04:00:00",758.8,90.35
"2025-06-05 04:00:00",761.6,90.68
"2025-06-06 04:00:00",755.1,89.91
"2025-06-09 04:00:00",760.4,90.54
"2025-06-10 04:00:00",762.45,90.78
"2025-06-11 04:00:00",764.2,90.99
"2025-06-12 04:00:00",754.5,89.84
"2025-06-13 04:00:00",752.85,89.64
"2025-06-16 04:00:00",770.55,91.75
"2025-06-17 04:00:00",773.95,92.15
"2025-06-18 04:00:00",766.2,91.23
"2025-06-19 04:00:00",761.85,90.71
"2025-06-20 04:00:00",778.95,92.75
"2025-06-23 04:00:00",774.15,92.18
"2025-06-24 04:00:00",779.7,92.84
"2025-06-25 04:00:00",785.1,93.48
"2025-06-26 04:00:00",799.45,95.19
"2025-06-27 04:00:00",806.95,96.08
"2025-06-30 04:00:00",814.3,96.96
"2025-07-01 04:00:00",809.9,96.43
"2025-07-02 04:00:00",789.7,94.03
"2025-07-03 04:00:00",785.85,93.57
"2025-07-04 04:00:00",785.1,93.48
"2025-07-07 04:00:00",789.45,94
"2025-07-08 04:00:00",794.15,94.56
"2025-07-09 04:00:00",786.3,93.62
"2025-07-10 04:00:00",771.25,91.83
"2025-07-11 04:00:00",759,90.37
"2025-07-14 04:00:00",764.75,91.06
"2025-07-15 04:00:00",756.85,86.79
"2025-07-16 04:00:00",755.95,86.69
"2025-07-17 04:00:00",751.8,86.21
"2025-07-18 04:00:00",739.5,84.8
"2025-07-21 04:00:00",752.3,86.27
"2025-07-22 04:00:00",763.3,87.53
"2025-07-23 04:00:00",762.5,87.44
"2025-07-24 04:00:00",757.3,86.84
"2025-07-25 04:00:00",762.35,87.42
"2025-07-28 04:00:00",761.2,87.29
"2025-07-29 04:00:00",756.35,86.73
"2025-07-30 04:00:00",757.45,86.86
"2025-07-31 04:00:00",755.5,86.64
"2025-08-01 04:00:00",741.7,85.05
"2025-08-04 04:00:00",739.8,84.84
"2025-08-05 04:00:00",738.5,84.69
"2025-08-06 04:00:00",752.55,86.3
"2025-08-07 04:00:00",755.7,86.66
"2025-08-08 04:00:00",761.55,87.33
"2025-08-11 04:00:00",764.75,87.7
"2025-08-12 04:00:00",766.2,87.86
"2025-08-13 04:00:00",776.6,89.06
"2025-08-14 04:00:00",788.75,90.45
"2025-08-18 04:00:00",791,90.71
"2025-08-19 04:00:00",793.75,91.02
"2025-08-20 04:00:00",796.55,91.34
"2025-08-21 04:00:00",795.45,91.22
"2025-08-22 04:00:00",788.75,90.45
"2025-08-25 04:00:00",787,90.25
"2025-08-26 04:00:00",776.6,89.06
"2025-08-28 04:00:00",775.35,88.91
"2025-08-29 04:00:00",772.05,88.53
"2025-09-01 04:00:00",781.8,89.65
"2025-09-02 04:00:00",782.75,89.76
"2025-09-03 04:00:00",776.45,89.04
"2025-09-04 04:00:00",754.25,86.49
"2025-09-05 04:00:00",759.55,87.1
"2025-09-08 04:00:00",753.75,86.43
"2025-09-09 04:00:00",761.1,87.28
"2025-09-10 04:00:00",777.6,89.17
"2025-09-11 04:00:00",774.25,88.79
"2025-09-12 04:00:00",779.65,89.4
"2025-09-15 04:00:00",777.2,89.12
"2025-09-16 04:00:00",774.35,88.8
"2025-09-17 04:00:00",768.05,88.07
"2025-09-18 04:00:00",784.6,89.97
"2025-09-19 04:00:00",782.2,89.7
"2025-09-22 04:00:00",787.8,90.34
"2025-09-23 04:00:00",775.05,88.88
"2025-09-24 04:00:00",770.25,88.33
"2025-09-25 04:00:00",765.05,87.73
"2025-09-26 04:00:00",764.4,87.66
"2025-09-29 04:00:00",756.6,86.76
"2025-09-30 04:00:00",756.45,86.74
"2025-10-01 04:00:00",764,87.61
"2025-10-03 04:00:00",759.2,87.06
"2025-10-06 04:00:00",763.05,87.5
"2025-10-07 04:00:00",755.6,86.65
"2025-10-08 04:00:00",747.3,85.7
"2025-10-09 04:00:00",754.35,86.5
"2025-10-10 04:00:00",747.3,85.7
"2025-10-13 04:00:00",746.55,85.61
"2025-10-14 04:00:00",743.55,85.27
"2025-10-15 04:00:00",761.15,86.68
"2025-10-16 04:00:00",742.85,84.6
"2025-10-17 04:00:00",745.95,84.95
"2025-10-20 04:00:00",742.25,84.53
"2025-10-21 04:00:00",743.7,84.69
"2025-10-23 04:00:00",743.65,84.69
"2025-10-24 04:00:00",734.95,83.7
"2025-10-27 04:00:00",737.25,83.96
"2025-10-28 04:00:00",747,85.07
"2025-10-29 04:00:00",761.3,86.7
"2025-10-30 04:00:00",746.6,85.02
"2025-10-31 04:00:00",731.85,83.34
"2025-11-03 04:00:00",736,83.82
"2025-11-04 04:00:00",742.45,84.55
"2025-11-06 04:00:00",736.05,83.82
"2025-11-07 04:00:00",749.25,85.32
"2025-11-10 04:00:00",750.7,85.49
"2025-11-11 04:00:00",763.9,86.99
"2025-11-12 04:00:00",777.9
